origin_airport,destination_airport,distance_km,is_less_than_200_km
YQN,MCG,1477.5802405655995,False
YQN,TLL,1100.059634680435,False
YQN,VBY,937.4188537435243,False
YQN,AAL,910.2357849694572,False
YQN,MMX,777.9679571907852,False
YQN,BFS,736.2000863784408,False
YQN,BLK,708.2632916012757,False
YQN,MAN,694.0183227377814,False
YQN,IEG,538.3486368690913,False
YQN,LCJ,488.0467616524331,False
YQN,PAD,561.0211059611248,False
YQN,OST,620.4647732290952,False
YQN,DRS,538.8585867712522,False
YQN,YBH,306.5270646446248,False
YQN,BTS,550.666167877213,False
YQN,FDH,619.2705982796531,False
YQN,BSL,645.0853813590293,False
YQN,BGY,754.1042563087537,False
YQN,YSC,550.649947123475,False
YQN,PSA,948.2585827182139,False
YQN,BIQ,1007.8495327789892,False
YQN,INI,924.7450926820694,False
YQN,SCQ,1003.9510737217346,False
YQN,VLL,1143.3286363891086,False
YQN,FSC,1131.369506895244,False
YQN,KRW,1163.98560276818,False
YQN,TPS,1497.3819862893495,False
YQN,PDL,1470.0489349481531,False
YQN,RHO,1601.9595844472062,False
YQN,CHQ,1711.1098549111061,False
YQN,AGO,1883.0262315735586,False
YQN,BQK,2106.950389836798,False
YQN,SOK,2313.1475004136682,False
YQN,CLC,2294.9219275584655,False
YQN,SPC,2465.5366598190826,False
YQN,UDR,2844.447785443715,False
YQN,SNJ,3122.128105207428,False
YQN,BBR,3802.0564942517804,False
YQN,AHE,4005.846959761259,False
YQN,HUU,4474.914467401778,False
YQN,JIM,4741.207434628665,False
YQN,AIH,4776.250237155579,False
YQN,KSB,4892.341872403854,False
YQN,TYL,5060.8936450071305,False
YQN,NDE,5150.02718593445,False
BTS,LLA,1935.1379903187305,False
BTS,PVS,2028.1971968767386,False
BTS,MCG,1851.2384006631207,False
BTS,TLL,1252.302114148692,False
BTS,VBY,1056.8616621535887,False
BTS,AAL,994.1523689787948,False
BTS,MMX,820.2518007458933,False
BTS,BFS,726.1983249862233,False
BTS,BLK,634.6682246752064,False
BTS,MAN,591.1117095635769,False
BTS,IEG,419.53625896293823,False
BTS,LCJ,396.2483774256527,False
BTS,PAD,387.70451998183,False
BTS,OST,360.71823945671247,False
BTS,DRS,332.86766632098414,False
BTS,YBH,856.1648153893867,False
BTS,YQN,550.666167877213,False
BTS,FDH,73.3220554347422,True
BTS,BSL,96.88870776524647,True
BTS,BGY,281.65367664127575,False
BTS,YSC,493.04440038378675,False
BTS,PSA,506.27149032715886,False
BTS,BIQ,544.0265010233389,False
BTS,INI,537.1669804662259,False
BTS,SCQ,589.1685233544996,False
BTS,VLL,726.8553390812444,False
BTS,FSC,742.7685702939591,False
BTS,KRW,939.7532942811984,False
BTS,TPS,1141.0771684426657,False
BTS,PDL,1158.9517734791045,False
BTS,RHO,1309.8463463654566,False
BTS,CHQ,1403.982963666454,False
BTS,AGO,1764.8819799673959,False
BTS,BQK,1946.0867583805523,False
BTS,SOK,2037.87081346554,False
BTS,CLC,2167.687493861832,False
BTS,SPC,2169.1039693141956,False
BTS,UDR,2656.42811636141,False
BTS,SNJ,2951.35195877859,False
BTS,BBR,3584.784344205974,False
BTS,AHE,3923.8650284036357,False
BTS,HUU,4280.947636340466,False
BTS,JIM,4494.1132841092785,False
BTS,AIH,4664.590632873249,False
BTS,KSB,4791.8384894962255,False
BTS,TYL,4866.059740925256,False
BTS,NDE,4905.995707822298,False
FDH,LLA,1991.2177615257622,False
FDH,PVS,2097.4613710435765,False
FDH,MCG,1920.778304136887,False
FDH,TLL,1309.684048260746,False
FDH,VBY,1113.6794129576022,False
FDH,AAL,1048.8522850784548,False
FDH,MMX,874.5603596061604,False
FDH,BFS,778.0752822258951,False
FDH,BLK,683.0850999425134,False
FDH,MAN,638.0388181311646,False
FDH,IEG,475.10980428248627,False
FDH,LCJ,456.60994943297453,False
FDH,PAD,439.20996175467485,False
FDH,OST,401.33122305495976,False
FDH,DRS,385.499075555113,False
FDH,YBH,923.5946371853765,False
FDH,YQN,619.2705982796531,False
FDH,BTS,73.3220554347422,True
FDH,BSL,26.286049553189798,True
FDH,BGY,222.1493154621012,False
FDH,YSC,504.2035034396332,False
FDH,PSA,444.6156002206544,False
FDH,BIQ,477.9333477711515,False
FDH,INI,484.7195254729877,False
FDH,SCQ,530.3886521661369,False
FDH,VLL,665.4381380242593,False
FDH,FSC,685.3297795850381,False
FDH,KRW,903.6401431741799,False
FDH,TPS,1083.7797950301601,False
FDH,PDL,1107.4751209708818,False
FDH,RHO,1259.597856704047,False
FDH,CHQ,1351.1475899845516,False
FDH,AGO,1734.0005586666555,False
FDH,BQK,1908.6759038008056,False
FDH,SOK,1986.0328372214472,False
FDH,CLC,2133.5090998495793,False
FDH,SPC,2114.4247212933187,False
FDH,UDR,2613.1531916598287,False
FDH,SNJ,2909.4511913173847,False
FDH,BBR,3536.4178523737332,False
FDH,AHE,3890.9495312453596,False
FDH,HUU,4234.403083264447,False
FDH,JIM,4441.5349453276895,False
FDH,AIH,4627.181613883548,False
FDH,KSB,4755.626565871791,False
FDH,TYL,4818.884056417739,False
FDH,NDE,4853.435086058662,False
BSL,LLA,2000.367311870839,False
BSL,PVS,2114.672301992478,False
BSL,MCG,1938.2342989611213,False
BSL,TLL,1319.7389161258088,False
BSL,VBY,1123.5616750614397,False
BSL,AAL,1057.7248024804596,False
BSL,MMX,883.4191007784843,False
BSL,BFS,785.9158140866293,False
BSL,BLK,689.5345533030454,False
BSL,MAN,643.9424279844509,False
BSL,IEG,485.4528285212109,False
BSL,LCJ,469.3588832014095,False
BSL,PAD,447.85975048618735,False
BSL,OST,405.635137778988,False
BSL,DRS,394.95649320869853,False
BSL,YBH,949.6125087341638,False
BSL,YQN,645.0853813590293,False
BSL,BTS,96.88870776524647,True
BSL,FDH,26.286049553189798,True
BSL,BGY,215.24829840209793,False
BSL,YSC,522.6185025073426,False
BSL,PSA,434.48592325902763,False
BSL,BIQ,464.54693916714217,False
BSL,INI,479.8543290265715,False
BSL,SCQ,521.7799390112011,False
BSL,VLL,654.8951943977786,False
BSL,FSC,677.1460208134451,False
BSL,KRW,905.3990576492401,False
BSL,TPS,1075.208333747314,False
BSL,PDL,1101.9723494128862,False
BSL,RHO,1254.5978116599117,False
BSL,CHQ,1344.7925820608875,False
BSL,AGO,1737.252311804935,False
BSL,BQK,1909.2012712138724,False
BSL,SOK,1979.9471152640103,False
BSL,CLC,2135.3050435452883,False
BSL,SPC,2106.856762197616,False
BSL,UDR,2610.9705764727196,False
BSL,SNJ,2907.830268095807,False
BSL,BBR,3531.7815522084097,False
BSL,AHE,3892.9854404311413,False
BSL,HUU,4230.561577143914,False
BSL,JIM,4434.786329342738,False
BSL,AIH,4627.320330193949,False
BSL,KSB,4756.2547842335325,False
BSL,TYL,4814.714177094351,False
BSL,NDE,4846.673125159247,False
BGY,LLA,2213.2974786711125,False
BGY,PVS,2304.7200128620866,False
BGY,MCG,2127.244989313923,False
BGY,TLL,1531.4884512061317,False
BGY,VBY,1335.5833594514816,False
BGY,AAL,1270.9934188034192,False
BGY,MMX,1096.7059020138602,False
BGY,BFS,1000.1105131546194,False
BGY,BLK,904.4955450315158,False
BGY,MAN,859.0666023123175,False
BGY,IEG,697.0218634827462,False
BGY,LCJ,676.888550839727,False
BGY,PAD,661.3404660507299,False
BGY,OST,620.8753815022073,False
BGY,DRS,607.6359903385536,False
BGY,YBH,1042.7234424901937,False
BGY,YQN,754.1042563087537,False
BGY,BTS,281.65367664127575,False
BGY,FDH,222.1493154621012,False
BGY,BSL,215.24829840209793,False
BGY,YSC,445.08487659855786,False
BGY,PSA,224.66283425994047,False
BGY,BIQ,266.93255194451734,False
BGY,INI,265.0516169618656,False
BGY,SCQ,308.458918493006,False
BGY,VLL,445.2111195539543,False
BGY,FSC,463.20259374016933,False
BGY,KRW,701.7095473512678,False
BGY,TPS,861.6881566915002,False
BGY,PDL,886.7322040272645,False
BGY,RHO,1039.4367529678098,False
BGY,CHQ,1129.64211813565,False
BGY,AGO,1535.8441551763594,False
BGY,BQK,1700.5214001104503,False
BGY,SOK,1764.7479615829998,False
BGY,CLC,1929.4191224066867,False
BGY,SPC,1892.3552662105533,False
BGY,UDR,2397.655302767554,False
BGY,SNJ,2695.166265934829,False
BGY,BBR,3316.658447956638,False
BGY,AHE,3687.0227033084598,False
BGY,HUU,4015.761492823468,False
BGY,JIM,4219.819315354396,False
BGY,AIH,4417.213070287606,False
BGY,KSB,4547.05878716611,False
BGY,TYL,4599.74541972803,False
BGY,NDE,4631.713874007155,False
YSC,LLA,2260.5681538480617,False
YSC,PVS,2205.3085708777053,False
YSC,MCG,2028.1286157452762,False
YSC,TLL,1586.3865375875134,False
YSC,VBY,1403.2410200780123,False
YSC,AAL,1356.9320841600056,False
YSC,MMX,1194.8412652255515,False
YSC,BFS,1119.2408253292117,False
YSC,BLK,1048.6888043718905,False
YSC,MAN,1013.631573756379,False
YSC,IEG,825.2031805574926,False
YSC,LCJ,782.4477731153682,False
YSC,PAD,813.2640529975383,False
YSC,OST,818.4048188748025,False
YSC,DRS,762.1729974133334,False
YSC,YBH,755.2228768686057,False
YSC,YQN,550.649947123475,False
YSC,BTS,493.04440038378675,False
YSC,FDH,504.2035034396332,False
YSC,BSL,522.6185025073426,False
YSC,BGY,445.08487659855786,False
YSC,PSA,530.1774267366859,False
YSC,BIQ,600.5636094355688,False
YSC,INI,461.2735430839179,False
YSC,SCQ,547.345345645765,False
YSC,VLL,667.8031554947795,False
YSC,FSC,636.4739474415088,False
YSC,KRW,613.352085634652,False
YSC,TPS,965.6142372969213,False
YSC,PDL,925.7770320262126,False
YSC,RHO,1053.2693531507252,False
YSC,CHQ,1163.5719656862693,False
YSC,AGO,1362.8478035181245,False
YSC,BQK,1574.2464166750901,False
YSC,SOK,1762.58521420765,False
YSC,CLC,1774.8807923348822,False
YSC,SPC,1915.0248872126833,False
YSC,UDR,2308.0363602534803,False
YSC,SNJ,2591.503975261386,False
YSC,BBR,3261.1803012253285,False
YSC,AHE,3512.5342635093566,False
YSC,HUU,3940.821937460857,False
YSC,JIM,4195.9498789262625,False
YSC,AIH,4271.394895931297,False
YSC,KSB,4392.5409260849765,False
YSC,TYL,4527.415916832373,False
YSC,NDE,4605.641321215848,False
PSA,LLA,2434.845856475532,False
PSA,PVS,2526.985536738138,False
PSA,MCG,2349.2824806050894,False
PSA,TLL,1754.0381550155964,False
PSA,VBY,1557.9217580791706,False
PSA,AAL,1492.1885591877192,False
PSA,MMX,1317.8898470546906,False
PSA,BFS,1220.0638210920904,False
PSA,BLK,1122.6431048673703,False
PSA,MAN,1076.5097778153954,False
PSA,IEG,919.5043952881949,False
PSA,LCJ,900.8405500858905,False
PSA,PAD,882.3431593007795,False
PSA,OST,837.0369258863158,False
PSA,DRS,829.3405759622424,False
PSA,YBH,1221.2734763149635,False
PSA,YQN,948.2585827182139,False
PSA,BTS,506.27149032715886,False
PSA,FDH,444.6156002206544,False
PSA,BSL,434.48592325902763,False
PSA,BGY,224.66283425994047,False
PSA,YSC,530.1774267366859,False
PSA,BIQ,70.54907892308671,True
PSA,INI,105.24423760128481,True
PSA,SCQ,91.5323662352485,True
PSA,VLL,220.86325702120809,False
PSA,FSC,245.57206152206547,False
PSA,KRW,547.3460675574165,False
PSA,TPS,641.5292401278629,False
PSA,PDL,677.5324309278436,False
PSA,RHO,831.5254840366249,False
PSA,CHQ,915.9340131696262,False
PSA,AGO,1371.270080281469,False
PSA,BQK,1517.0423993480786,False
PSA,SOK,1550.8976423593663,False
PSA,CLC,1752.127174619383,False
PSA,SPC,1674.1773866144533,False
PSA,UDR,2197.8696227007226,False
PSA,SNJ,2497.3865537431834,False
PSA,BBR,3106.4457389996355,False
PSA,AHE,3505.8665325023358,False
PSA,HUU,3807.952617342413,False
PSA,JIM,4003.196506472094,False
PSA,AIH,4225.569731088103,False
PSA,KSB,4357.6469066611935,False
PSA,TYL,4390.597903654276,False
PSA,NDE,4415.010169851648,False
BIQ,LLA,2460.718073805259,False
BIQ,PVS,2570.913983021362,False
BIQ,MCG,2393.5827962498806,False
BIQ,TLL,1782.2509582912141,False
BIQ,VBY,1585.9641582334937,False
BIQ,AAL,1518.4178021001803,False
BIQ,MMX,1344.4164980157907,False
BIQ,BFS,1245.1048923442368,False
BIQ,BLK,1145.8192766274983,False
BIQ,MAN,1099.0915311215665,False
BIQ,IEG,949.2236001800582,False
BIQ,LCJ,933.8552368291325,False
BIQ,PAD,909.9375090184587,False
BIQ,OST,859.5328405496601,False
BIQ,DRS,858.1880340170056,False
BIQ,YBH,1285.0411725224844,False
BIQ,YQN,1007.8495327789892,False
BIQ,BTS,544.0265010233389,False
BIQ,FDH,477.9333477711515,False
BIQ,BSL,464.54693916714217,False
BIQ,BGY,266.93255194451734,False
BIQ,YSC,600.5636094355688,False
BIQ,PSA,70.54907892308671,True
BIQ,INI,165.3563691785762,True
BIQ,SCQ,113.74340465998316,True
BIQ,VLL,200.73068325756878,False
BIQ,FSC,243.38442273264621,False
BIQ,KRW,580.3775054926581,False
BIQ,TPS,625.0673710851013,False
BIQ,PDL,674.6622748111723,False
BIQ,RHO,828.485571847434,False
BIQ,CHQ,906.4535545902977,False
BIQ,AGO,1392.4008558433634,False
BIQ,BQK,1528.0298291086542,False
BIQ,SOK,1539.1442624067433,False
BIQ,CLC,1765.8696403106555,False
BIQ,SPC,1657.0012233592274,False
BIQ,UDR,2197.194080156249,False
BIQ,SNJ,2497.7720336731663,False
BIQ,BBR,3096.6374444218327,False
BIQ,AHE,3515.470742930459,False
BIQ,HUU,3799.900879469588,False
BIQ,JIM,3986.4355695946474,False
BIQ,AIH,4228.7968857417345,False
BIQ,KSB,4362.163349758035,False
BIQ,TYL,4381.188096237719,False
BIQ,NDE,4398.036316561638,False
INI,LLA,2472.2681866584294,False
INI,PVS,2533.8143886131397,False
INI,MCG,2355.6597355891404,False
INI,TLL,1789.2354043959956,False
INI,VBY,1593.9623833259704,False
INI,AAL,1531.1835606528612,False
INI,MMX,1357.142583190888,False
INI,BFS,1261.9733410969593,False
INI,BLK,1167.7658145123526,False
INI,MAN,1122.752927387929,False
INI,IEG,956.5057300760207,False
INI,LCJ,932.8462171316894,False
INI,PAD,922.9010301496122,False
INI,OST,885.3377315786206,False
INI,DRS,868.5756075854191,False
INI,YBH,1183.2580081456815,False
INI,YQN,924.7450926820694,False
INI,BTS,537.1669804662259,False
INI,FDH,484.7195254729877,False
INI,BSL,479.8543290265715,False
INI,BGY,265.0516169618656,False
INI,YSC,461.2735430839179,False
INI,PSA,105.24423760128481,True
INI,BIQ,165.3563691785762,True
INI,SCQ,86.12609878130502,True
INI,VLL,218.82498631439506,False
INI,FSC,212.52736957480053,False
INI,KRW,453.9316526171301,False
INI,TPS,606.4629572930406,False
INI,PDL,622.7949679227772,False
INI,RHO,774.9285768718274,False
INI,CHQ,867.0494247026063,False
INI,AGO,1284.7325203578182,False
INI,BQK,1440.2807436260614,False
INI,SOK,1501.5459660438087,False
INI,CLC,1672.0456256295583,False
INI,SPC,1631.9526629763645,False
INI,UDR,2133.021321792598,False
INI,SNJ,2430.918083041221,False
INI,BBR,3051.9861203264127,False
INI,AHE,3428.521077945929,False
INI,HUU,3750.7695133067987,False
INI,JIM,3957.4619668124037,False
INI,AIH,4154.7663723034975,False
INI,KSB,4285.372023534748,False
INI,TYL,4334.861127185381,False
INI,NDE,4369.360392878072,False
SCQ,LLA,2521.5942905375528,False
SCQ,PVS,2601.500667263408,False
SCQ,MCG,2423.527931012023,False
SCQ,TLL,1839.941593524557,False
SCQ,VBY,1644.0127382276178,False
SCQ,AAL,1579.1349035205085,False
SCQ,MMX,1404.8246266907577,False
SCQ,BFS,1307.6835622847068,False
SCQ,BLK,1211.030469225323,False
SCQ,MAN,1165.1375997119826,False
SCQ,IEG,1005.4374172415446,False
SCQ,LCJ,985.0999534422579,False
SCQ,PAD,969.2991537297856,False
SCQ,OST,925.9424320670387,False
SCQ,DRS,915.8400131977829,False
SCQ,YBH,1266.617108109151,False
SCQ,YQN,1003.9510737217346,False
SCQ,BTS,589.1685233544996,False
SCQ,FDH,530.3886521661369,False
SCQ,BSL,521.7799390112011,False
SCQ,BGY,308.458918493006,False
SCQ,YSC,547.345345645765,False
SCQ,PSA,91.5323662352485,True
SCQ,BIQ,113.74340465998316,True
SCQ,INI,86.12609878130502,True
SCQ,VLL,141.94479522569966,True
SCQ,FSC,155.52200669616195,True
SCQ,KRW,467.2662712463568,False
SCQ,TPS,553.4864656458154,False
SCQ,PDL,586.1920900999756,False
SCQ,RHO,740.1372674354742,False
SCQ,CHQ,825.4020348207895,False
SCQ,AGO,1284.4727494425438,False
SCQ,BQK,1426.8503541649761,False
SCQ,SOK,1460.5609985174665,False
SCQ,CLC,1662.6957032889422,False
SCQ,SPC,1585.2700621760096,False
SCQ,UDR,2106.3398268690926,False
SCQ,SNJ,2405.882411871567,False
SCQ,BBR,3015.56208714308,False
SCQ,AHE,3415.5305269293267,False
SCQ,HUU,3716.7998569071956,False
SCQ,JIM,3913.8128501401357,False
SCQ,AIH,4134.272374693075,False
SCQ,KSB,4266.488441783842,False
SCQ,TYL,4299.609472381367,False
SCQ,NDE,4325.664612605207,False
VLL,LLA,2654.9914048346773,False
VLL,PVS,2743.141999888826,False
VLL,MCG,2565.2069691961256,False
VLL,TLL,1974.6228342465056,False
VLL,VBY,1778.456253831896,False
VLL,AAL,1712.317894069687,False
VLL,MMX,1538.059008075664,False
VLL,BFS,1439.7847565255952,False
VLL,BLK,1341.663919077001,False
VLL,MAN,1295.2679831160544,False
VLL,IEG,1140.1774304580392,False
VLL,LCJ,1121.7004052714674,False
VLL,PAD,1102.6240397668887,False
VLL,OST,1055.615907634449,False
VLL,DRS,1049.8488560911592,False
VLL,YBH,1401.041313946129,False
VLL,YQN,1143.3286363891086,False
VLL,BTS,726.8553390812444,False
VLL,FDH,665.4381380242593,False
VLL,BSL,654.8951943977786,False
VLL,BGY,445.2111195539543,False
VLL,YSC,667.8031554947795,False
VLL,PSA,220.86325702120809,False
VLL,BIQ,200.73068325756878,False
VLL,INI,218.82498631439506,False
VLL,SCQ,141.94479522569966,True
VLL,FSC,67.66987129873016,True
VLL,KRW,440.31318017627865,False
VLL,TPS,424.8130411985243,False
VLL,PDL,476.5463589883402,False
VLL,RHO,629.766508273761,False
VLL,CHQ,705.8219661029419,False
VLL,AGO,1214.9853085351945,False
VLL,BQK,1337.7668975171891,False
VLL,SOK,1338.4640447559357,False
VLL,CLC,1577.9768814170643,False
VLL,SPC,1457.4419577987042,False
VLL,UDR,1998.3245279559571,False
VLL,SNJ,2299.2647064594435,False
VLL,BBR,2895.9092052462565,False
VLL,AHE,3322.388352069649,False
VLL,HUU,3599.2044758111597,False
VLL,JIM,3786.930545059721,False
VLL,AIH,4031.3398540433254,False
VLL,KSB,4165.395886717685,False
VLL,TYL,4180.458218164997,False
VLL,NDE,4198.617105150856,False
FSC,LLA,2676.491584144361,False
FSC,PVS,2746.3376819971077,False
FSC,MCG,2568.1790362417914,False
FSC,TLL,1994.4788579533613,False
FSC,VBY,1798.670819064597,False
FSC,AAL,1734.1810806485778,False
FSC,MMX,1559.8851374080348,False
FSC,BFS,1462.9848213299288,False
FSC,BLK,1366.5056636173672,False
FSC,MAN,1320.6426157449525,False
FSC,IEG,1160.1628369238788,False
FSC,LCJ,1138.9887150338334,False
FSC,PAD,1124.4377323303704,False
FSC,OST,1081.464339894605,False
FSC,DRS,1070.8285186889336,False
FSC,YBH,1380.0138774003362,False
FSC,YQN,1131.369506895244,False
FSC,BTS,742.7685702939591,False
FSC,FDH,685.3297795850381,False
FSC,BSL,677.1460208134451,False
FSC,BGY,463.20259374016933,False
FSC,YSC,636.4739474415088,False
FSC,PSA,245.57206152206547,False
FSC,BIQ,243.38442273264621,False
FSC,INI,212.52736957480053,False
FSC,SCQ,155.52200669616195,True
FSC,VLL,67.66987129873016,True
FSC,KRW,372.80120548625956,False
FSC,TPS,398.5205716191323,False
FSC,PDL,433.274381959175,False
FSC,RHO,587.3612108676591,False
FSC,CHQ,670.3630339588067,False
FSC,AGO,1155.7129617512608,False
FSC,BQK,1285.251475009169,False
FSC,SOK,1305.3543565637817,False
FSC,CLC,1523.9241738383641,False
FSC,SPC,1429.7815611292135,False
FSC,UDR,1955.4003857603816,False
FSC,SNJ,2255.5998089021764,False
FSC,BBR,2860.959892456852,False
FSC,AHE,3272.2152453329154,False
FSC,HUU,3562.7445454058025,False
FSC,JIM,3758.2955967849875,False
FSC,AIH,3985.89062445149,False
FSC,KSB,4119.016486855998,False
FSC,TYL,4145.182776562362,False
FSC,NDE,4170.145506996298,False
KRW,LLA,2844.1246267238416,False
KRW,PVS,2818.585212953732,False
KRW,MCG,2641.306031549932,False
KRW,TLL,2162.2557788211793,False
KRW,VBY,1971.6170117506297,False
KRW,AAL,1916.3204082468308,False
KRW,MMX,1745.6208233136038,False
KRW,BFS,1657.5519714266168,False
KRW,BLK,1571.217270775538,False
KRW,MAN,1529.0843085078477,False
KRW,IEG,1349.7785057668323,False
KRW,LCJ,1317.2095300218891,False
KRW,PAD,1323.7299729518393,False
KRW,OST,1300.2143782529472,False
KRW,DRS,1268.7320882389324,False
KRW,YBH,1348.3125672189385,False
KRW,YQN,1163.98560276818,False
KRW,BTS,939.7532942811984,False
KRW,FDH,903.6401431741799,False
KRW,BSL,905.3990576492401,False
KRW,BGY,701.7095473512678,False
KRW,YSC,613.352085634652,False
KRW,PSA,547.3460675574165,False
KRW,BIQ,580.3775054926581,False
KRW,INI,453.9316526171301,False
KRW,SCQ,467.2662712463568,False
KRW,VLL,440.31318017627865,False
KRW,FSC,372.80120548625956,False
KRW,TPS,427.7068110677509,False
KRW,PDL,340.77958196960947,False
KRW,RHO,446.21877843880753,False
KRW,CHQ,559.131545779945,False
KRW,AGO,834.1818088734049,False
KRW,BQK,1006.3377428902465,False
KRW,SOK,1149.6806375978929,False
KRW,CLC,1229.9446632940783,False
KRW,SPC,1301.769121936002,False
KRW,UDR,1722.7948437381158,False
KRW,SNJ,2014.7786606734546,False
KRW,BBR,2664.5728002104156,False
KRW,AHE,2987.5868380081774,False
KRW,HUU,3353.2760535390566,False
KRW,JIM,3591.3577259035674,False
KRW,AIH,3724.8745144423383,False
KRW,KSB,3852.4994451667703,False
KRW,TYL,3939.63570278926,False
KRW,NDE,4002.0782248028236,False
TPS,LLA,3074.98467541968,False
TPS,PVS,3132.731891562787,False
TPS,MCG,2954.4656520155627,False
TPS,TLL,2392.987183454901,False
TPS,VBY,2197.1911491796664,False
TPS,AAL,2132.6001176300024,False
TPS,MMX,1958.2935898085072,False
TPS,BFS,1861.123299932433,False
TPS,BLK,1764.117562589229,False
TPS,MAN,1718.0316008976965,False
TPS,IEG,1558.6790759446574,False
TPS,LCJ,1537.3254930033931,False
TPS,PAD,1522.7830175347601,False
TPS,OST,1478.5631108661166,False
TPS,DRS,1469.2717235672983,False
TPS,YBH,1720.663508386414,False
TPS,YQN,1497.3819862893495,False
TPS,BTS,1141.0771684426657,False
TPS,FDH,1083.7797950301601,False
TPS,BSL,1075.208333747314,False
TPS,BGY,861.6881566915002,False
TPS,YSC,965.6142372969213,False
TPS,PSA,641.5292401278629,False
TPS,BIQ,625.0673710851013,False
TPS,INI,606.4629572930406,False
TPS,SCQ,553.4864656458154,False
TPS,VLL,424.8130411985243,False
TPS,FSC,398.5205716191323,False
TPS,KRW,427.7068110677509,False
TPS,PDL,134.0862741947867,True
TPS,RHO,241.03845781801016,False
TPS,CHQ,288.45925057636947,False
TPS,AGO,898.9828119182149,False
TPS,BQK,967.8945905373906,False
TPS,SOK,914.7486485054945,False
TPS,CLC,1212.8707071547576,False
TPS,SPC,1032.925951904363,False
TPS,UDR,1587.11162112667,False
TPS,SNJ,1889.0407834212958,False
TPS,BBR,2472.6128018935137,False
TPS,AHE,2929.618570406774,False
TPS,HUU,3176.8869397444623,False
TPS,JIM,3362.3230371619707,False
TPS,AIH,3623.2286003943473,False
TPS,KSB,3759.5527679238894,False
TPS,TYL,3757.1605664253852,False
TPS,NDE,3774.0586838858626,False
PDL,LLA,3092.8379758227056,False
PDL,PVS,3117.9846080040165,False
PDL,MCG,2939.9104022480224,False
PDL,TLL,2409.294047685981,False
PDL,VBY,2214.659134890415,False
PDL,AAL,2153.024117676882,False
PDL,MMX,1979.1999334299767,False
PDL,BFS,1884.593707344435,False
PDL,BLK,1790.5499694413595,False
PDL,MAN,1745.462844401782,False
PDL,IEG,1578.4853766988567,False
PDL,LCJ,1553.2188602748154,False
PDL,PAD,1545.5493033817852,False
PDL,OST,1507.6062495660237,False
PDL,DRS,1491.108648722494,False
PDL,YBH,1675.339810250136,False
PDL,YQN,1470.0489349481531,False
PDL,BTS,1158.9517734791045,False
PDL,FDH,1107.4751209708818,False
PDL,BSL,1101.9723494128862,False
PDL,BGY,886.7322040272645,False
PDL,YSC,925.7770320262126,False
PDL,PSA,677.5324309278436,False
PDL,BIQ,674.6622748111723,False
PDL,INI,622.7949679227772,False
PDL,SCQ,586.1920900999756,False
PDL,VLL,476.5463589883402,False
PDL,FSC,433.274381959175,False
PDL,KRW,340.77958196960947,False
PDL,TPS,134.0862741947867,True
PDL,RHO,154.09009719412276,True
PDL,CHQ,246.58585815153407,False
PDL,AGO,779.6879896982181,False
PDL,BQK,869.9649964621025,False
PDL,SOK,878.9327256748578,False
PDL,CLC,1113.3715758892524,False
PDL,SPC,1013.4060253913957,False
PDL,UDR,1522.546266160027,False
PDL,SNJ,1823.1356471394377,False
PDL,BBR,2430.3071063230386,False
PDL,AHE,2848.1547601580687,False
PDL,HUU,3130.7798855563005,False
PDL,JIM,3335.1707551383074,False
PDL,AIH,3554.8097320074435,False
PDL,KSB,3688.8791396710367,False
PDL,TYL,3713.9595074159565,False
PDL,NDE,3747.048803484975,False
RHO,LLA,3242.1887611455804,False
RHO,PVS,3254.1120481249914,False
RHO,MCG,3076.2900381330846,False
RHO,TLL,2558.522956161791,False
RHO,VBY,2364.3230141862323,False
RHO,AAL,2303.4777016975277,False
RHO,MMX,2129.878596501913,False
RHO,BFS,2035.9061442763718,False
RHO,BLK,1942.5100335398413,False
RHO,MAN,1897.6312197344187,False
RHO,IEG,1729.2423877457936,False
RHO,LCJ,1703.053705815657,False
RHO,PAD,1696.9800354859426,False
RHO,OST,1660.1971821060285,False
RHO,DRS,1642.4002678514169,False
RHO,YBH,1794.3921538506775,False
RHO,YQN,1601.9595844472062,False
RHO,BTS,1309.8463463654566,False
RHO,FDH,1259.597856704047,False
RHO,BSL,1254.5978116599117,False
RHO,BGY,1039.4367529678098,False
RHO,YSC,1053.2693531507252,False
RHO,PSA,831.5254840366249,False
RHO,BIQ,828.485571847434,False
RHO,INI,774.9285768718274,False
RHO,SCQ,740.1372674354742,False
RHO,VLL,629.766508273761,False
RHO,FSC,587.3612108676591,False
RHO,KRW,446.21877843880753,False
RHO,TPS,241.03845781801016,False
RHO,PDL,154.09009719412276,True
RHO,CHQ,113.65003426543373,True
RHO,AGO,663.7277427959058,False
RHO,BQK,727.7894336726469,False
RHO,SOK,728.913664186589,False
RHO,CLC,972.5648721274603,False
RHO,SPC,868.8284787984516,False
RHO,UDR,1368.7376299662485,False
RHO,SNJ,1669.522622400254,False
RHO,BBR,2277.2325417429693,False
RHO,AHE,2698.2661882418756,False
RHO,HUU,2977.1426172379615,False
RHO,JIM,3185.007379360557,False
RHO,AIH,3401.7512668415848,False
RHO,KSB,3536.2233811817455,False
RHO,TYL,3560.5843671223593,False
RHO,NDE,3596.817105903669,False
CHQ,LLA,3338.56931506624,False
CHQ,PVS,3361.7157064050193,False
CHQ,MCG,3183.756298754445,False
CHQ,TLL,2655.139793958937,False
CHQ,VBY,2460.2938004281505,False
